"name","page","address","bytes","disabled","scale_minimum","scale_maximum","display_minimum","display_maximum","display_interval","units","short_desc","long_desc"
"RT_VALVEA_CONTROLTERM","0xfc","0x4746","2","DISABLED","-100.000000","100.000000","-100.000000","100.000000","20.000000",""," Horizontal Control Term"," The percentage duty cycle applied to the horizontal valve"
"RT_VALVEA_OPENLOOPDC","0xfc","0x5150","2","DISABLED","-100.000000","100.000000","-100.000000","100.000000","20.000000",""," Horizontal Valve Open Loop Duty Cycle"," The open loop duty cycle for the horizontal valve controller"
"RT_VALVEB_TARGET","0xfc","0x6f6e","2","DISABLED","39.000000","-24.000000","39.000000","-24.000000","-1.000000","mm"," Vertical Control Target"," The voltage that the ECU is trying to attain."
"RT_VALVEB_ERRORTERM","0xfc","0x7f7e","2","DISABLED","-63.000000","63.000000","-63.000000","63.000000","1.000000","mm"," Vertical Error Term"," The Error term of the vertical control loop"
"RT_VALVEB_CONTROLTERM","0xfc","0x6766","2","DISABLED","-100.000000","100.000000","-100.000000","100.000000","20.000000",""," Vertical Control Term"," The percentage duty cycle applied to the vertical valve"
"RT_VALVEB_OPENLOOPDC","0xfc","0x7170","2","DISABLED","-100.000000","100.000000","-100.000000","100.000000","20.000000",""," Vertical Valve Open Loop Duty Cycle"," The open loop duty cycle for the vertical valve controller"
"RT_CURRENTFAULTSA","0xfd","0x2524","2","","0.000000","65535.000000","0.000000","65535.000000","10000.000000","-"," Current Faults A"," A bit field representing the following current faults (high to low): Battery; Knock; Oxygen4; Oxygen3; Throttle4; Throttle 3; Steering B; Steering A; Pedal B; Pedal A; Throttle B; Throttle A; Oxygen2; Oxygen1"
"RT_CURRENTFAULTSB","0xfd","0x2326","2","","0.000000","65535.000000","0.000000","65535.000000","10000.000000","-"," Current Faults B"," A bit field representing the following current faults (high to low): Unused; Unused; Unused; Unused; Unused; Unused; Unused; Cam; Oil Temp; Oil Press; Air Temp; Water Temp; Mapping Knob 3; Mapping Knob 2; Mapping Knob 1; Baro"
"RT_CURRENTFAULTSC","0xfd","0x2328","2","","0.000000","65535.000000","0.000000","65535.000000","10000.000000","-"," Current Faults C"," Not yet used in 972"
"RT_CURRENTFAULTSD","0xfd","0x232a","2","","0.000000","65535.000000","0.000000","65535.000000","10000.000000","-"," Current Faults D"," Not yet used in 972"
"RT_INJECTOROPENCIRCUIT","0xfd","0x4a","1","","0.000000","255.000000","0.000000","255.000000","25.000000","-"," Injector Open Circuit"," If the bit is set then there is an open circuit fault for that injector"
"RT_INJECTORSHORTCIRCUIT","0xfd","0x48","1","","0.000000","255.000000","0.000000","255.000000","25.000000","-"," Injector Short Circuit"," If the bit is set then there is a closed circuit fault for that injector"
"RT_LOGGEDFAULTSA","0xfd","0x232c","2","","0.000000","65535.000000","0.000000","65535.000000","10000.000000","-"," Logged Faults A"," A bit field representing the following logged faults (high to low): Battery; Knock; Oxygen4; Oxygen3; Throttle4; Throttle 3; Steering B; Steering A; Pedal B; Pedal A; Throttle B; Throttle A; Oxygen2; Oxygen1"
"RT_LOGGEDFAULTSB","0xfd","0x232e","2","","0.000000","65535.000000","0.000000","65535.000000","10000.000000","-"," Logged Faults B"," A bit field representing the following logged faults (high to low): Unused; Unused; Unused; Unused; Unused; Unused; Unused; Cam; Oil Temp; Oil Press; Air Temp; Water Temp; Mapping Knob 3; Mapping Knob 2; Mapping Knob 1; Baro"
"RT_LOGGEDFAULTSC","0xfd","0x2330","2","","0.000000","65535.000000","0.000000","65535.000000","10000.000000","-"," Logged Faults C"," Not yet used in 972"
"RT_LOGGEDFAULTSD","0xfd","0x2332","2","","0.000000","65535.000000","0.000000","65535.000000","10000.000000","-"," Logged Faults D"," Not yet used in 972"
"RT_OUTPUTTORQUE","0xfa","0x76","1","DISABLED","0.000000","510.000000","0.000000","510.000000","50.000000","Nm"," Output Torque"," The torque the engine is producing at this throttle and speed."
"RT_MAXIMUMTORQUE","0xf7","0x4b","1","DISABLED","0.000000","510.000000","0.000000","510.000000","50.000000","Nm"," Maximum Torque"," The maximum torque the engine will produce. This value is only read from the torque map at a power up."
"RT_PEDALPOSITIONPERCENT","0xf7","0xfc","1","DISABLED","0.000000","100.000000","0.000000","100.000000","10.000000",""," Pedal Position Percent"," The position of the accelerator pedal as a percentage of the maximum position. This parameter is transmitted over the CAN interface"
"RT_ENGINEPERCENTTORQUE","0xf7","0x48","1","DISABLED","-125.000000","130.000000","-125.000000","130.000000","50.000000",""," Percent Output Torque"," The output torque of the engine as a percent of the maximum torque available at the current speed. This parameter is transmitted over CAN."
"RT_DRIVER_DEMANDED_THROTTLE","0xf9","0x23aa","2","DISABLED","0.000000","5.000000","0.000000","5.000000","0.500000","V"," Driver Demanded Throttle Position"," The position the throttle would be in as a function of the throttle pedal if no other system was requesting a change in torque."
"RT_DRIVERDEMANDEDTORQUE","0xfa","0x77","1","DISABLED","0.000000","510.000000","0.000000","510.000000","50.000000","Nm"," Driver Demanded Torque"," The torque demanded by the pedal position."
"RT_DRIVERPERCENTTORQUECURRSPEED","0xf7","0x4a","1","DISABLED","-125.000000","130.000000","-125.000000","130.000000","50.000000",""," Driver Percent Torque at Current Speed"," The torque requested by the driver as a percent of the maximum torque available at the current speed. This parameter is transmitted over CAN."
"RT_DRIVERPERCENTOFMAXTORQUE","0xf7","0x22","1","DISABLED","-125.000000","130.000000","-125.000000","130.000000","50.000000",""," Driver Torque (% of Max Torque)"," The torque requested by the driver as a percent of the maximum torque the engine will produce. This parameter is transmitted over CAN."
"RT_MAXTORQUEATCURRENTSPEED","0xf7","0x49","1","DISABLED","0.000000","510.000000","0.000000","510.000000","50.000000","Nm"," Max Torque at Current Speed"," The torque that would be attained at Wide Open Throttle at this engine speed."
"RT_TORQUECHANGEREQUEST","0xf7","0xf7","1","DISABLED","-100.000000","100.000000","-100.000000","100.000000","25.000000",""," Torque Change Request"," Shows the percentage change in torque that has been requested from an external source."
"RT_TARGETTORQUE","0xf7","0xf8","1","DISABLED","0.000000","510.000000","0.000000","510.000000","50.000000","Nm"," Target Torque"," Shows the torque that the ECU is trying to attain as a result of an external request."
"RT_TORQUEREQUESTTHROTTLESITE","0xf7","0xf9","1","DISABLED","0.000000","16.000000","0.000000","16.000000","1.000000","Site"," Torque Requested Throttle Site"," The throttle site the ECU has calculated must be used in order to achieve the desired torque request."
"RT_TORQUEREQUESTTHROTTLEPOS","0xf7","0x23fa","2","DISABLED","0.000000","5.000000","0.000000","5.000000","0.500000","V"," Torque Requested Throttle Position"," Shows the throttle position that the ECU will use to achieve the requested torque."
"RT_TORQUEREQUESTCONTROLBITS","0xf7","0xfd","1","DISABLED","0.000000","255.000000","0.000000","255.000000","25.000000","-"," Torque Request Control Bits"," The bit field retrieved from the can interface that defines whether we should do torque control."
"RT_TORQUEREQUESTFROMCAN","0xf7","0xfe","1","DISABLED","-125.000000","130.000000","-125.000000","130.000000","50.000000",""," Torque Request From Can"," The message received from the CAN interface that states the percentage torque the engine should be producing"
"RT_LAUNCHTIMER","0xf9","0x91","1","","0.000000","6.720000","0.000000","6.720000","0.105000","s"," Launch Timer"," Launch Timer"
"RT_HARDABOVESOFTLAUNCH","0xf6","0xfffe","2","","0.000000","65535.000000","0.000000","10000.000000","1000.000000","RPM"," Hard above Soft Limit"," Shows the difference between the Hard and Soft limiter when doing Launch and Traction Control"
"RT_LAUNCHVOLTAGE","0xf9","0x90","1","","0.000000","5.000000","0.000000","5.000000","0.500000","V"," LTC Voltage"," Show the voltage measured on the launch pin"
"RT_LAUNCHSECTOR","0xf9","0x93","1","","0.000000","255.000000","0.000000","255.000000","25.000000","-"," LTC Sector"," Show the Launch and Traction Control Sector. If in sector 8 then the systems are disabled."
"RT_SLIPFACTORSITE","0x12","0x5150","2","DISABLED","0.000000","32.000000","0.000000","32.000000","1.000000","Site"," Slip Factor Site"," Slip Factor Site"
"RT_LAUNCHRETARDFUELCOMP","0x12","0x5f5e","2","","0.000000","100.000000","0.000000","100.000000","10.000000",""," Ignition Retard Fuel Compensation"," Ignition Retard Fuel Compensation"
"RT_GEARVOLTAGE","0xf9","0x8e","1","","0.000000","5.000000","0.000000","5.000000","0.500000","V"," Gear Voltage"," Show the voltage measured on the Gear pin"
"RT_GEARSECTOR","0xf9","0x92","1","","0.000000","255.000000","0.000000","255.000000","25.000000","-"," Gear Sector"," Show the Gear sector"
"RT_RADFAN1SHUTDOWNTIMER","0xe2","0xa9a8","2","","0.000000","6871.899902","0.000000","6871.899902","250.000000","s"," Rad Fan 1 Shutdown Timer"," Rad Fan 1 Shutdown Timer"
"RT_RADFAN2SHUTDOWNTIMER","0xe2","0xabaa","2","","0.000000","6871.899902","0.000000","6871.899902","250.000000","s"," Rad Fan 2 Shutdown Timer"," Rad Fan 2 Shutdown Timer"
"RT_WATERPUMP1DC","0xf8","0xbc","1","","0.000000","100.000000","0.000000","100.000000","10.000000",""," Water Pump Duty Cycle"," Water Pump Duty Cycle. 0% represents Minimum Duty Cycle (i.e. fully OFF) and 100% represents Maximum duty Cycle (or  fully ON)"
"RT_WATERPUMP2DC","0xf8","0xbd","1","DISABLED","0.000000","100.000000","0.000000","100.000000","10.000000",""," Water Pump / Rad Fan 2 Duty Cycle"," The duty cycle applied to the water pump (or Rad Fan 2). If the engine is running this number comes from the Water Pump Duty Cycle Map. If the engine is stopped"
"RT_POWERSHIFTCUTTIME","0xf6","0xbbba","2","DISABLED","0.000000","65536.000000","0.000000","65536.000000","1000.000000","ms"," Powershift Cut Time"," Shows the time the ignition will be cut for."
"RT_POWERSHIFTTIMER","0xe3","0xd1d0","2","DISABLED","0.000000","65536.000000","0.000000","65536.000000","1000.000000","ms"," Powershift Timer"," Counts down the time during the cut"
"RT_POWERSHIFTLOCKOUTTIMER","0xe3","0xcfce","2","DISABLED","0.000000","65536.000000","0.000000","65536.000000","1000.000000","ms"," Powershift Lockout Timer"," Show the Power Shift lockout timer"
"RT_POWERSHIFTLOCKTIME","0xe3","0xcdcc","2","DISABLED","0.000000","65536.000000","0.000000","65536.000000","1000.000000","ms"," Powershift lock time"," Shows how long the powershift will be disabled for after each event."
"RT_POSTLIMITERTIMER","0x11","0xadac","2","DISABLED","0.000000","65536.000000","0.000000","10000.000000","1000.000000","ms"," Post Limiter Timer"," Post Limiter Timer"
"RT_PSCUTTIMEADDITIONFROMSLIPVSTPS","0x11","0x7f7e","2","DISABLED","0.000000","65535.000000","0.000000","65535.000000","10000.000000","ms"," PS Cut Time Addition from Slip Vs TPS"," PS Cut Time Addition from Slip Vs TPS"
"RT_DOWNSHIFTCUTTIME","0x10","0x7d7c","2","DISABLED","0.000000","65536.000000","0.000000","65536.000000","1000.000000","ms"," Downshift Blip Time"," Shows the time the downshift bip output will be active"
"RT_DOWNSHIFTTIMER","0x10","0x8180","2","DISABLED","0.000000","65536.000000","0.000000","65536.000000","1000.000000","ms"," Downshift Timer"," Counts down the time during the cut"
"RT_DOWNSHIFTLOCKOUTTIMER","0x10","0x7f7e","2","DISABLED","0.000000","65536.000000","0.000000","65536.000000","1000.000000","ms"," Downshift Lockout Timer"," Show the Down Shift lockout timer"
"RT_DOWNSHIFTLOCKTIME","0x10","0x7b7a","2","DISABLED","0.000000","65536.000000","0.000000","65536.000000","1000.000000","ms"," Downshift lock time"," Shows how long the downshift will be disabled for after each event."
"RT_AIRCONDELAY","0xf9","0xae","1","DISABLED","0.000000","26.870001","0.000000","30.000000","1.000000","s"," Air Con Delay Timer"," Shows the number of seconds until the air con will be switched in. Only decrements once the engine is running"
"RT_PURGEDUTYCYCLE","0xf6","0xf6","1","DISABLED","0.000000","255.000000","0.000000","100.000000","10.000000",""," Purge Duty Cycle"," 100% is on all the time."
"RT_ADAPTFORPURGE","0xf6","0xf6","1","DISABLED","-50.000000","3.333333","-50.000000","3.333333","3.333333",""," Adaptive"," afp"
"RT_NUMOBDFAULTS","0xe3","0x20","1","DISABLED","0.000000","255.000000","0.000000","255.000000","25.000000","-"," Number of OBD Faults"," Shows how many emissions related faults are logged by the ECU."
"RT_DRIVECYCLESTOKILLMIL1","0xe3","0x40","1","DISABLED","0.000000","255.000000","0.000000","255.000000","25.000000","-"," Drive Cycles to Turn Off MIL - 1"," How many more drive cycles must be performed before this fault will no longer illuminate the MIL"
"RT_DRIVECYCLESTOKILLMIL2","0xe3","0x42","1","DISABLED","0.000000","255.000000","0.000000","255.000000","25.000000","-"," Drive Cycles to Turn Off MIL - 2"," How many more drive cycles must be performed before this fault will no longer illuminate the MIL"
"RT_DRIVECYCLESTOKILLMIL3","0xe3","0x44","1","DISABLED","0.000000","255.000000","0.000000","255.000000","25.000000","-"," Drive Cycles to Turn Off MIL - 3"," How many more drive cycles must be performed before this fault will no longer illuminate the MIL"
"RT_DRIVECYCLESTOKILLMIL4","0xe3","0x46","1","DISABLED","0.000000","255.000000","0.000000","255.000000","25.000000","-"," Drive Cycles to Turn Off MIL - 4"," How many more drive cycles must be performed before this fault will no longer illuminate the MIL"
"RT_DRIVECYCLESTOKILLMIL5","0xe3","0x48","1","DISABLED","0.000000","255.000000","0.000000","255.000000","25.000000","-"," Drive Cycles to Turn Off MIL - 5"," How many more drive cycles must be performed before this fault will no longer illuminate the MIL"
"RT_DRIVECYCLESTOKILLMIL6","0xe3","0x4a","1","DISABLED","0.000000","255.000000","0.000000","255.000000","25.000000","-"," Drive Cycles to Turn Off MIL - 6"," How many more drive cycles must be performed before this fault will no longer illuminate the MIL"
"RT_DRIVECYCLESTOKILLMIL7","0xe3","0x4c","1","DISABLED","0.000000","255.000000","0.000000","255.000000","25.000000","-"," Drive Cycles to Turn Off MIL - 7"," How many more drive cycles must be performed before this fault will no longer illuminate the MIL"
"RT_DRIVECYCLESTOKILLMIL8","0xe3","0x4e","1","DISABLED","0.000000","255.000000","0.000000","255.000000","25.000000","-"," Drive Cycles to Turn Off MIL - 8"," How many more drive cycles must be performed before this fault will no longer illuminate the MIL"
"RT_WARMUPCYCLESTOCLEARCODE1","0xe3","0x41","1","DISABLED","0.000000","255.000000","0.000000","255.000000","25.000000","-"," Warm Up Cycles to clear Fault 1"," How many warm-up cycles must be performed before this fault code is removed from the log."
